customer_id,Scenario_Name,Scenario_Type,Baseline_Partial_Hazard,Scenario_Partial_Hazard,Partial_Hazard_Delta,Relative_Partial_Hazard_Change
CUST-0004406,Combined Retention Strategy,IMPROVEMENT,16.950847336585735,6.576589241053897,-10.374258095531838,-0.6120200300040833
CUST-0004408,Combined Retention Strategy,IMPROVEMENT,17.47586603893535,10.562733970815373,-6.913132068119978,-0.39558165831197534
CUST-0004410,Combined Retention Strategy,IMPROVEMENT,3.883080314706019,1.8317977615391339,-2.0512825531668852,-0.528261685806049
CUST-0004414,Combined Retention Strategy,IMPROVEMENT,91.24779572945233,34.575822790556266,-56.67197293889607,-0.6210777201339438
CUST-0004416,Combined Retention Strategy,IMPROVEMENT,3.489230497469159,1.5017465316737781,-1.9874839657953807,-0.5696052373831311
CUST-0004423,Combined Retention Strategy,IMPROVEMENT,4.114519694516818,1.3379442598809734,-2.7765754346358444,-0.6748237074514495
CUST-0004428,Combined Retention Strategy,IMPROVEMENT,4.350551498060248,1.772935442540606,-2.577616055519642,-0.5924802997203703
CUST-0004429,Combined Retention Strategy,IMPROVEMENT,5.925470269162381,1.9765562744858047,-3.9489139946765763,-0.6664304798266739
CUST-0004430,Combined Retention Strategy,IMPROVEMENT,4.739687111414229,2.5246852285621553,-2.2150018828520737,-0.46733082390984265
CUST-0004431,Combined Retention Strategy,IMPROVEMENT,2.5640799608272458,1.2645558345701078,-1.299524126257138,-0.506818876989263
CUST-0004436,Combined Retention Strategy,IMPROVEMENT,4.6345809661775546,2.634645956722833,-1.9999350094547217,-0.4315244515199829
CUST-0004438,Combined Retention Strategy,IMPROVEMENT,4.36777090526644,2.5863240657585247,-1.781446839507915,-0.4078617853697261
CUST-0004439,Combined Retention Strategy,IMPROVEMENT,8.628322524004199,5.257222645880507,-3.371099878123692,-0.39070165362330994
CUST-0004440,Combined Retention Strategy,IMPROVEMENT,8.531117127973365,4.935482286128269,-3.5956348418450963,-0.42147291942049186
CUST-0004442,Combined Retention Strategy,IMPROVEMENT,32.22860509646313,16.928979860749077,-15.29962523571405,-0.47472191830583077
CUST-0004446,Combined Retention Strategy,IMPROVEMENT,8.321887446830926,3.767301295361745,-4.554586151469181,-0.5473020610490978
CUST-0004449,Combined Retention Strategy,IMPROVEMENT,2.8625437272527288,1.8068254633108913,-1.0557182639418374,-0.3688042400508735
CUST-0004453,Combined Retention Strategy,IMPROVEMENT,4.0510615829677565,2.1146803398676433,-1.9363812431001133,-0.47799353414952156
CUST-0004459,Combined Retention Strategy,IMPROVEMENT,3.7508649399579066,1.7368004733298397,-2.014064466628067,-0.536960007589788
CUST-0004465,Combined Retention Strategy,IMPROVEMENT,3.4299173840314765,1.6847741584501195,-1.745143225581357,-0.5088003675266779
CUST-0004468,Combined Retention Strategy,IMPROVEMENT,2.648542627637912,1.4780407484310032,-1.1705018792069086,-0.44194186908398536
CUST-0004475,Combined Retention Strategy,IMPROVEMENT,6.159679176838374,2.4489849318974426,-3.7106942449409313,-0.6024168042540079
CUST-0004481,Combined Retention Strategy,IMPROVEMENT,4.574879213072344,1.9777982473186433,-2.5970809657537006,-0.5676829583462562
CUST-0004490,Combined Retention Strategy,IMPROVEMENT,14.614760865879518,6.796072235756347,-7.818688630123171,-0.5349857381777038
CUST-0004491,Combined Retention Strategy,IMPROVEMENT,5.160252231004311,2.7106804405725824,-2.4495717904317282,-0.4747000109246563
CUST-0004494,Combined Retention Strategy,IMPROVEMENT,5.457222719518236,3.118704223652578,-2.338518495865658,-0.42851806056984654
CUST-0004501,Combined Retention Strategy,IMPROVEMENT,2.807767421660668,1.4595865209252403,-1.3481809007354275,-0.48016117372643324
CUST-0004504,Combined Retention Strategy,IMPROVEMENT,11.108193660807654,6.593132611054532,-4.515061049753122,-0.4064622194770811
CUST-0004505,Combined Retention Strategy,IMPROVEMENT,6.41788057387918,3.303317906991182,-3.114562666887998,-0.48529458144863125
CUST-0004510,Combined Retention Strategy,IMPROVEMENT,5.556728802303308,2.633325190041109,-2.9234036122621987,-0.5261015457602366
CUST-0004511,Combined Retention Strategy,IMPROVEMENT,6.926431353096143,3.2268095697001598,-3.6996217833959837,-0.5341310113096317
CUST-0004514,Combined Retention Strategy,IMPROVEMENT,11.04532346225105,5.217222743027353,-5.828100719223697,-0.5276532406807327
CUST-0004516,Combined Retention Strategy,IMPROVEMENT,2.8182681851265583,1.6569107570476531,-1.1613574280789052,-0.4120819424524543
CUST-0004517,Combined Retention Strategy,IMPROVEMENT,3.0863885942344123,1.4100783233541445,-1.6763102708802677,-0.5431300109168792
CUST-0004518,Combined Retention Strategy,IMPROVEMENT,7.9298664667687815,4.191027309588534,-3.738839157180247,-0.4714882870787771
CUST-0004520,Combined Retention Strategy,IMPROVEMENT,2.6022521764334074,1.0343674449808173,-1.56788473145259,-0.6025106811905909
CUST-0004522,Combined Retention Strategy,IMPROVEMENT,22.072966999767,11.293445540274448,-10.779521459492553,-0.48835851834537425
CUST-0004528,Combined Retention Strategy,IMPROVEMENT,21.940434378321214,11.055056674489345,-10.88537770383187,-0.4961331902611479
CUST-0004539,Combined Retention Strategy,IMPROVEMENT,2.8023456787505916,1.6668739284792695,-1.135471750271322,-0.40518618344670637
CUST-0004542,Combined Retention Strategy,IMPROVEMENT,3.435427055807489,1.9722689020899693,-1.4631581537175198,-0.4259028440857429
CUST-0004544,Combined Retention Strategy,IMPROVEMENT,4.915576054950154,2.301821749238466,-2.6137543057116885,-0.5317289929996196
CUST-0004545,Combined Retention Strategy,IMPROVEMENT,3.6515994802354292,1.9022967609703942,-1.749302719265035,-0.479051092194879
CUST-0004546,Combined Retention Strategy,IMPROVEMENT,4.516795511129752,2.2338611386259597,-2.2829343725037923,-0.505432306350477
CUST-0004548,Combined Retention Strategy,IMPROVEMENT,3.111391509910357,1.4473755435632922,-1.6640159663470646,-0.5348140730752997
CUST-0004550,Combined Retention Strategy,IMPROVEMENT,4.434093678016256,1.9294634469435181,-2.5046302310727384,-0.5648573108616123
CUST-0004551,Combined Retention Strategy,IMPROVEMENT,10.491396780517196,4.3076498032525805,-6.183746977264615,-0.5894112201292395
CUST-0004555,Combined Retention Strategy,IMPROVEMENT,3.4820991710457254,2.1296640708125723,-1.3524351002331532,-0.3883964912541526
CUST-0004562,Combined Retention Strategy,IMPROVEMENT,7.619770898961925,3.101534260166805,-4.51823663879512,-0.5929622686438852
CUST-0004566,Combined Retention Strategy,IMPROVEMENT,2.8138590645588493,1.5669074672777787,-1.2469515972810705,-0.4431464293953773
CUST-0004567,Combined Retention Strategy,IMPROVEMENT,3.8395536464624103,1.9366445165687933,-1.902909129893617,-0.4956068608774019
CUST-0004571,Combined Retention Strategy,IMPROVEMENT,15.52578066805566,8.381876007403035,-7.143904660652625,-0.4601317520445996
CUST-0004572,Combined Retention Strategy,IMPROVEMENT,3.5810592817044014,1.8719048653142616,-1.7091544163901398,-0.4772762140862046
CUST-0004573,Combined Retention Strategy,IMPROVEMENT,6.648069579090251,3.503586514202336,-3.1444830648879147,-0.47299190050267476
CUST-0004574,Combined Retention Strategy,IMPROVEMENT,7.153719291157804,4.188539578651188,-2.9651797125066164,-0.4144948371362098
CUST-0004580,Combined Retention Strategy,IMPROVEMENT,2.9103992375734173,1.7517190636082476,-1.1586801739651698,-0.39811726137312836
CUST-0004591,Combined Retention Strategy,IMPROVEMENT,6.722805683705017,3.72039153513847,-3.002414148566547,-0.44660135809724627
CUST-0004596,Combined Retention Strategy,IMPROVEMENT,3.524381067613113,1.8313695827687908,-1.693011484844322,-0.48037129140263884
CUST-0004597,Combined Retention Strategy,IMPROVEMENT,2.9713163630767663,1.7482833943996128,-1.2230329686771535,-0.41161317720160767
CUST-0004598,Combined Retention Strategy,IMPROVEMENT,17.8334064326322,7.352094310057125,-10.481312122575073,-0.587734719228739
CUST-0004605,Combined Retention Strategy,IMPROVEMENT,13.304499145800301,5.758266754138301,-7.546232391662,-0.5671940227861975
CUST-0004609,Combined Retention Strategy,IMPROVEMENT,3.39155162020605,1.858593472105824,-1.532958148100226,-0.4519931641220583
CUST-0004612,Combined Retention Strategy,IMPROVEMENT,4.429982862056688,2.164884473096348,-2.26509838896034,-0.5113108694756289
CUST-0004613,Combined Retention Strategy,IMPROVEMENT,5.1549569989641135,2.503965962968071,-2.6509910359960425,-0.514260552809414
CUST-0004616,Combined Retention Strategy,IMPROVEMENT,11.504001459396697,5.6351482397938835,-5.868853219602814,-0.5101575517281439
CUST-0004620,Combined Retention Strategy,IMPROVEMENT,4.162444750133397,1.9897010003603974,-2.1727437497729998,-0.521987408890741
CUST-0004621,Combined Retention Strategy,IMPROVEMENT,5.374831910691536,2.841772024553696,-2.5330598861378397,-0.4712816936840601
CUST-0004625,Combined Retention Strategy,IMPROVEMENT,2.57576657335854,1.5540670762127662,-1.0216994971457738,-0.3966584191725031
CUST-0004630,Combined Retention Strategy,IMPROVEMENT,10.648983571789008,5.351186769111569,-5.297796802677439,-0.4974931895577542
CUST-0004639,Combined Retention Strategy,IMPROVEMENT,7.081778809899855,3.7982454426610204,-3.2835333672388343,-0.46365940752748075
CUST-0004641,Combined Retention Strategy,IMPROVEMENT,3.5811520424661945,1.924512135192413,-1.6566399072737814,-0.46259971306130876
CUST-0004649,Combined Retention Strategy,IMPROVEMENT,4.14965570850906,2.075350555226138,-2.074305153282922,-0.499874037508573
CUST-0004653,Combined Retention Strategy,IMPROVEMENT,8.476700244439543,3.2105776223638185,-5.266122622075725,-0.6212467670459553
CUST-0004658,Combined Retention Strategy,IMPROVEMENT,4.040878661787999,1.3721703064105675,-2.668708355377431,-0.6604277383069421
CUST-0004664,Combined Retention Strategy,IMPROVEMENT,70.26616354135271,31.229018989543516,-39.03714455180919,-0.5555610635954991
CUST-0004665,Combined Retention Strategy,IMPROVEMENT,10.627876750609978,6.628101387799492,-3.999775362810486,-0.37634754868425835
CUST-0004666,Combined Retention Strategy,IMPROVEMENT,8.39488377634224,4.501386943819974,-3.893496832522266,-0.463794012669311
CUST-0004670,Combined Retention Strategy,IMPROVEMENT,4.494078561541535,2.1642867744964818,-2.3297917870450533,-0.5184136759384776
CUST-0004674,Combined Retention Strategy,IMPROVEMENT,13.245684672326576,6.385307715937879,-6.860376956388697,-0.517932981654144
CUST-0004682,Combined Retention Strategy,IMPROVEMENT,4.746025757936087,2.392002488516813,-2.3540232694192738,-0.4959988397625074
CUST-0004685,Combined Retention Strategy,IMPROVEMENT,2.970228054427324,1.6163519194180624,-1.3538761350092616,-0.455815550254203
CUST-0004692,Combined Retention Strategy,IMPROVEMENT,3.8932819803151832,1.8630110267331832,-2.030270953582,-0.5214805821533733
CUST-0004705,Combined Retention Strategy,IMPROVEMENT,29.401006860785866,15.942776006535702,-13.458230854250164,-0.4577472777709639
CUST-0004709,Combined Retention Strategy,IMPROVEMENT,3.737796026973013,1.8718831567570764,-1.8659128702159367,-0.4992013627150791
CUST-0004710,Combined Retention Strategy,IMPROVEMENT,12.089526048830653,6.533572235612372,-5.555953813218281,-0.45956754555780743
CUST-0004712,Combined Retention Strategy,IMPROVEMENT,2.884130325014684,1.321769507787637,-1.562360817227047,-0.5417095072564353
CUST-0004715,Combined Retention Strategy,IMPROVEMENT,2.736058432078379,1.0756712698150124,-1.6603871622633668,-0.6068536924491392
CUST-0004717,Combined Retention Strategy,IMPROVEMENT,3.845684257664607,1.7063579826508082,-2.139326275013799,-0.556292750958437
CUST-0004718,Combined Retention Strategy,IMPROVEMENT,3.1022504630017482,1.420608516171417,-1.6816419468303312,-0.542071624095486
CUST-0004722,Combined Retention Strategy,IMPROVEMENT,3.944453292093529,2.3908747650078137,-1.5535785270857154,-0.3938640952346401
CUST-0004724,Combined Retention Strategy,IMPROVEMENT,12.262888652730958,4.795394204549457,-7.4674944481815,-0.6089506852464555
CUST-0004725,Combined Retention Strategy,IMPROVEMENT,8.149116131707547,4.4562037360805515,-3.692912395626996,-0.45316723138331216
CUST-0004729,Combined Retention Strategy,IMPROVEMENT,2.884451437079504,1.7495082682675303,-1.1349431688119738,-0.3934693280747688
CUST-0004730,Combined Retention Strategy,IMPROVEMENT,4.029502822742856,2.173489133934974,-1.8560136888078822,-0.4606061269723856
CUST-0004732,Combined Retention Strategy,IMPROVEMENT,24.399117174499995,12.392643523053076,-12.00647365144692,-0.49208639663385545
CUST-0004733,Combined Retention Strategy,IMPROVEMENT,3.8339746396301844,2.2084793001535084,-1.625495339476676,-0.4239713332150437
CUST-0004740,Combined Retention Strategy,IMPROVEMENT,9.130301005172084,4.471702520268808,-4.658598484903276,-0.5102349289759777
CUST-0004750,Combined Retention Strategy,IMPROVEMENT,2.7326774284396915,1.167133492071554,-1.5655439363681376,-0.5728974521746002
CUST-0004752,Combined Retention Strategy,IMPROVEMENT,8.923515740901818,3.5899666559434804,-5.333549084958338,-0.5976959350798797
CUST-0004754,Combined Retention Strategy,IMPROVEMENT,3.2842643658873945,1.7365311203906386,-1.5477332454967558,-0.47125720498403445
CUST-0004757,Combined Retention Strategy,IMPROVEMENT,13.562957497376518,7.142714906548803,-6.420242590827715,-0.4733659743510648
CUST-0004759,Combined Retention Strategy,IMPROVEMENT,4.607491663439587,2.524979745907841,-2.0825119175317464,-0.4519838709761459
CUST-0004764,Combined Retention Strategy,IMPROVEMENT,10.97024258802324,5.105517636761225,-5.864724951262015,-0.5346030321758634
CUST-0004775,Combined Retention Strategy,IMPROVEMENT,4.928360164859985,2.4467591005892837,-2.481601064270701,-0.5035348434891027
CUST-0004783,Combined Retention Strategy,IMPROVEMENT,6.995486153338824,2.86971280495485,-4.125773348383974,-0.5897765012964559
CUST-0004784,Combined Retention Strategy,IMPROVEMENT,4.3060098228767245,2.01443821865102,-2.2915716042257044,-0.532179836667156
CUST-0004789,Combined Retention Strategy,IMPROVEMENT,4.02013500360353,2.170220473517932,-1.8499145300855977,-0.46016229017866045
CUST-0004792,Combined Retention Strategy,IMPROVEMENT,5.0635874700221875,2.2250700928751206,-2.838517377147067,-0.5605743741866533
CUST-0004797,Combined Retention Strategy,IMPROVEMENT,24.789389147186874,12.819777663218208,-11.969611483968666,-0.4828522160388527
CUST-0004808,Combined Retention Strategy,IMPROVEMENT,3.082256860597093,1.420193684556991,-1.662063176040102,-0.5392357779416632
CUST-0004812,Combined Retention Strategy,IMPROVEMENT,3.3012273415852396,1.7416582424135407,-1.5595690991716988,-0.4724209931033706
CUST-0004816,Combined Retention Strategy,IMPROVEMENT,4.580094744195923,2.4338197579087777,-2.1462749862871457,-0.4686092987502038
CUST-0004818,Combined Retention Strategy,IMPROVEMENT,5.07661814559701,2.367694615640249,-2.7089235299567607,-0.5336078964903498
CUST-0004819,Combined Retention Strategy,IMPROVEMENT,15.570846532430116,8.988858263829545,-6.58198826860057,-0.42271229472925326
CUST-0004820,Combined Retention Strategy,IMPROVEMENT,6.5705824121835805,2.8334321953994843,-3.737150216784096,-0.5687700088586426
CUST-0004821,Combined Retention Strategy,IMPROVEMENT,6.576458482062991,2.84065025565916,-3.735808226403831,-0.5680577527544783
CUST-0004826,Combined Retention Strategy,IMPROVEMENT,2.9487691243031753,1.690136440263741,-1.2586326840394342,-0.4268332415942744
CUST-0004830,Combined Retention Strategy,IMPROVEMENT,2.5531033018457303,1.329306811361439,-1.2237964904842913,-0.4793368484540225
CUST-0004832,Combined Retention Strategy,IMPROVEMENT,76.03664555753168,30.956192274977614,-45.080453282554075,-0.5928779860290497
CUST-0004833,Combined Retention Strategy,IMPROVEMENT,3.0764883320056673,1.467731084620423,-1.6087572473852443,-0.5229199898627409
CUST-0004837,Combined Retention Strategy,IMPROVEMENT,4.028483466607594,2.090381347167122,-1.938102119440472,-0.48109968316999385
CUST-0004843,Combined Retention Strategy,IMPROVEMENT,11.372880034751695,5.51017799464856,-5.862702040103136,-0.5154984508927106
CUST-0004844,Combined Retention Strategy,IMPROVEMENT,5.394693559536826,3.0241942058935787,-2.3704993536432473,-0.43941316174533035
CUST-0004849,Combined Retention Strategy,IMPROVEMENT,2.9439858603791733,1.6670047980627163,-1.276981062316457,-0.43375923760448604
CUST-0004853,Combined Retention Strategy,IMPROVEMENT,2.9545975187823843,1.657951824359695,-1.2966456944226894,-0.43885696314977224
CUST-0004861,Combined Retention Strategy,IMPROVEMENT,24.768287289742112,11.559149103566929,-13.209138186175183,-0.5333085017810578
CUST-0004865,Combined Retention Strategy,IMPROVEMENT,3.6255984819921308,1.8659531403357181,-1.7596453416564126,-0.48533927581786535
CUST-0004873,Combined Retention Strategy,IMPROVEMENT,3.2297042085818513,1.6787710188817584,-1.5509331897000929,-0.4802090499739915
CUST-0004877,Combined Retention Strategy,IMPROVEMENT,4.573158745208123,2.201916702361852,-2.371242042846271,-0.5185129524162968
CUST-0004888,Combined Retention Strategy,IMPROVEMENT,5.7293249262246615,3.018802412949882,-2.7105225132747797,-0.4730963155655545
CUST-0004892,Combined Retention Strategy,IMPROVEMENT,4.551172981495129,2.9077424545527895,-1.6434305269423395,-0.3611004313886676
CUST-0004894,Combined Retention Strategy,IMPROVEMENT,8.203392265410859,4.154198371715624,-4.049193893695235,-0.4935999355740226
CUST-0004896,Combined Retention Strategy,IMPROVEMENT,2.732590530263262,1.3824158252243,-1.3501747050389619,-0.49410063091629175
CUST-0004898,Combined Retention Strategy,IMPROVEMENT,2.87768788500009,1.4912331142392106,-1.3864547707608794,-0.48179469983098466
CUST-0004902,Combined Retention Strategy,IMPROVEMENT,3.6152391735663985,1.9842427274924603,-1.6309964460739381,-0.4511448254929634
CUST-0004908,Combined Retention Strategy,IMPROVEMENT,4.156282323285141,2.4787877126992237,-1.6774946105859172,-0.4036045870098688
CUST-0004912,Combined Retention Strategy,IMPROVEMENT,12.598720831416552,5.9024685371585,-6.696252294258052,-0.531502553621164
CUST-0004920,Combined Retention Strategy,IMPROVEMENT,2.9294737271360205,1.649588354052179,-1.2798853730838415,-0.4368994202706547
CUST-0004927,Combined Retention Strategy,IMPROVEMENT,2.75575160705569,1.5931546979648568,-1.162596909090833,-0.42188015280991853
CUST-0004928,Combined Retention Strategy,IMPROVEMENT,2.943691769724846,1.6188412309959443,-1.3248505387289016,-0.4500642874212128
CUST-0004929,Combined Retention Strategy,IMPROVEMENT,5.042522165691105,2.489923702993511,-2.552598462697594,-0.506214624115142
CUST-0004932,Combined Retention Strategy,IMPROVEMENT,2.6539743252863626,1.2138287955075022,-1.4401455297788603,-0.5426373254848534
CUST-0004934,Combined Retention Strategy,IMPROVEMENT,4.449166869901848,2.5478949288142063,-1.901271941087642,-0.42733212681896676
CUST-0004937,Combined Retention Strategy,IMPROVEMENT,2.553217410684071,1.3218697908887493,-1.2313476197953215,-0.48227292146868633
CUST-0004942,Combined Retention Strategy,IMPROVEMENT,4.133892522269531,1.9750887052915471,-2.1588038169779837,-0.5222205960480046
CUST-0004958,Combined Retention Strategy,IMPROVEMENT,9.819033438032445,5.71511911955395,-4.103914318478495,-0.41795502015327124
CUST-0004960,Combined Retention Strategy,IMPROVEMENT,2.7455799259754063,1.171885281681695,-1.5736946442937114,-0.5731738600669707
CUST-0004961,Combined Retention Strategy,IMPROVEMENT,5.4980154943610655,2.62229351950629,-2.8757219748547755,-0.5230472663826075
CUST-0004962,Combined Retention Strategy,IMPROVEMENT,18.090149896820513,11.790090246813586,-6.3000596500069275,-0.34825911813556687
CUST-0004963,Combined Retention Strategy,IMPROVEMENT,4.876868085436902,2.4888748289794234,-2.3879932564574786,-0.4896571354038473
CUST-0004966,Combined Retention Strategy,IMPROVEMENT,12.598803490253447,7.977319227044401,-4.621484263209046,-0.36681929889487286
CUST-0004969,Combined Retention Strategy,IMPROVEMENT,3.804265780985679,2.196990575195895,-1.607275205789784,-0.4224928799200096
CUST-0004970,Combined Retention Strategy,IMPROVEMENT,30.390102435257567,14.29539028986298,-16.09471214539459,-0.5296037477886896
CUST-0004971,Combined Retention Strategy,IMPROVEMENT,10.25994239983257,5.784296503687147,-4.475645896145422,-0.4362252458862205
CUST-0004973,Combined Retention Strategy,IMPROVEMENT,22.59942702877826,10.974773299430769,-11.62465372934749,-0.5143782501452173
CUST-0004975,Combined Retention Strategy,IMPROVEMENT,4.608533157099309,2.763942476050253,-1.844590681049056,-0.4002554865440251
CUST-0004976,Combined Retention Strategy,IMPROVEMENT,4.804864917927115,2.6459950245729975,-2.1588698933541175,-0.4493091752276532
CUST-0004978,Combined Retention Strategy,IMPROVEMENT,3.7895342135459895,2.0670178785602906,-1.722516334985699,-0.4545456612658168
CUST-0004981,Combined Retention Strategy,IMPROVEMENT,5.425829106413031,2.8468858681251135,-2.578943238287917,-0.47530860034639655
CUST-0004982,Combined Retention Strategy,IMPROVEMENT,10.017502892237188,3.566276964943902,-6.451225927293286,-0.6439954144952132
CUST-0004983,Combined Retention Strategy,IMPROVEMENT,3.288729566907496,1.2977204141362508,-1.9910091527712452,-0.6054037318256784
CUST-0004993,Combined Retention Strategy,IMPROVEMENT,4.476154689266512,2.2896703216314997,-2.186484367635012,-0.48847381724274186
CUST-0004994,Combined Retention Strategy,IMPROVEMENT,3.790787522699838,2.134403497194824,-1.6563840255050142,-0.43694984632779427
CUST-0004998,Combined Retention Strategy,IMPROVEMENT,2.582458639462097,1.5283984596758098,-1.0540601797862872,-0.4081614952818135
CUST-0005000,Combined Retention Strategy,IMPROVEMENT,3.259365868732503,1.946166671297277,-1.3131991974352262,-0.40290021136715803
CUST-0005003,Combined Retention Strategy,IMPROVEMENT,3.446657705528472,1.7088787409879327,-1.7377789645405395,-0.5041924998102147
CUST-0005004,Combined Retention Strategy,IMPROVEMENT,7.542189402319606,3.9911961547816137,-3.550993247537992,-0.47081729960876895
CUST-0005006,Combined Retention Strategy,IMPROVEMENT,5.949779607933525,3.4486803673458764,-2.501099240587649,-0.42036838427639334
CUST-0005011,Combined Retention Strategy,IMPROVEMENT,5.2024641048349585,2.2858906363264473,-2.916573468508511,-0.5606138571524149
CUST-0005012,Combined Retention Strategy,IMPROVEMENT,3.49941587928901,2.078541254026604,-1.4208746252624058,-0.40603194197972564
CUST-0005023,Combined Retention Strategy,IMPROVEMENT,3.1035914025338327,1.8629064797050916,-1.240684922828741,-0.39975781664294524
CUST-0005025,Combined Retention Strategy,IMPROVEMENT,6.280169723686137,2.789899781971927,-3.49026994171421,-0.5557604484080091
CUST-0005029,Combined Retention Strategy,IMPROVEMENT,24.063495434929973,7.776883793632501,-16.286611641297473,-0.6768181989743781
CUST-0005030,Combined Retention Strategy,IMPROVEMENT,23.126723041937307,12.177108661282773,-10.949614380654534,-0.47346156049859855
CUST-0005031,Combined Retention Strategy,IMPROVEMENT,2.7058111927920656,1.5016635575553565,-1.204147635236709,-0.4450227859373204
CUST-0005038,Combined Retention Strategy,IMPROVEMENT,5.741059465149283,3.0220811182849587,-2.718978346864324,-0.47360219195946324
CUST-0005040,Combined Retention Strategy,IMPROVEMENT,6.776932137977931,3.7301770814741646,-3.046755056503766,-0.44957733004728634
CUST-0005044,Combined Retention Strategy,IMPROVEMENT,122.9051121828707,40.12724059349078,-82.77787158937991,-0.6735104026121761
CUST-0005045,Combined Retention Strategy,IMPROVEMENT,7.989016051033997,4.4741913202403945,-3.5148247307936025,-0.4399571497091545
CUST-0005052,Combined Retention Strategy,IMPROVEMENT,6.2704470065849085,3.135462597473339,-3.1349844091115693,-0.4999618696752187
CUST-0005054,Combined Retention Strategy,IMPROVEMENT,41.136288485203565,21.391658037385415,-19.74463044781815,-0.4799808435542296
CUST-0005056,Combined Retention Strategy,IMPROVEMENT,2.6665392507739707,1.3982216602375137,-1.268317590536457,-0.4756418230739803
CUST-0005057,Combined Retention Strategy,IMPROVEMENT,3.6983301452715254,1.7150968244674034,-1.983233320804122,-0.5362510221916698
CUST-0005066,Combined Retention Strategy,IMPROVEMENT,5.655372095010583,3.0225656205962244,-2.632806474414359,-0.46554080442154033
CUST-0005073,Combined Retention Strategy,IMPROVEMENT,7.025880408872736,2.831052426332169,-4.194827982540566,-0.5970537126198543
CUST-0005080,Combined Retention Strategy,IMPROVEMENT,14.863364993689402,5.1485160754689945,-9.714848918220408,-0.6536103313311004
CUST-0005081,Combined Retention Strategy,IMPROVEMENT,4.098235160674732,1.870016550521906,-2.228218610152826,-0.5437019894646488
CUST-0005085,Combined Retention Strategy,IMPROVEMENT,5.377319735490582,2.170547702359468,-3.2067720331311143,-0.5963513778000323
CUST-0005094,Combined Retention Strategy,IMPROVEMENT,6.510036481135212,3.372745105962864,-3.137291375172348,-0.4819160974387153
CUST-0005106,Combined Retention Strategy,IMPROVEMENT,11.335664563922789,6.650502145177028,-4.685162418745761,-0.4133116671127419
CUST-0005109,Combined Retention Strategy,IMPROVEMENT,16.52404211170073,7.391460901514028,-9.132581210186702,-0.5526844550777252
CUST-0005111,Combined Retention Strategy,IMPROVEMENT,4.569213871602827,2.361559481796378,-2.2076543898064487,-0.48315847142257523
CUST-0005115,Combined Retention Strategy,IMPROVEMENT,8.700649998308144,3.7397696717264917,-4.960880326581652,-0.5701735304312096
CUST-0005120,Combined Retention Strategy,IMPROVEMENT,3.288401134808664,1.7273850361007095,-1.5610160987079547,-0.47470367352211196
CUST-0005121,Combined Retention Strategy,IMPROVEMENT,3.129888508508949,1.4177225588881444,-1.7121659496208046,-0.5470373609047389
CUST-0005126,Combined Retention Strategy,IMPROVEMENT,5.187472508065761,2.5105278872868584,-2.6769446207789023,-0.5160402520912921
CUST-0005132,Combined Retention Strategy,IMPROVEMENT,7.738858340547498,3.3112704634217187,-4.427587877125779,-0.5721241664196869
CUST-0005133,Combined Retention Strategy,IMPROVEMENT,3.2632460053892234,1.6858725512855786,-1.5773734541036448,-0.4833755872216271
CUST-0005135,Combined Retention Strategy,IMPROVEMENT,6.566206715600736,2.9537707273735774,-3.612435988227159,-0.5501556902928939
CUST-0005136,Combined Retention Strategy,IMPROVEMENT,6.349083209727225,2.675120253825634,-3.673962955901591,-0.5786603883648637
CUST-0005138,Combined Retention Strategy,IMPROVEMENT,20.22332461080185,9.509391046911624,-10.713933563890226,-0.5297810211762912
CUST-0005141,Combined Retention Strategy,IMPROVEMENT,8.035007214634408,4.339354218779705,-3.6956529958547035,-0.45994395488826645
CUST-0005153,Combined Retention Strategy,IMPROVEMENT,23.79706984293225,12.211398130234016,-11.585671712698232,-0.4868528684063676
CUST-0005160,Combined Retention Strategy,IMPROVEMENT,8.482566860978185,5.172959169081739,-3.3096076918964457,-0.39016582434751257
CUST-0005164,Combined Retention Strategy,IMPROVEMENT,2.638408488920392,1.1523996960112557,-1.4860087929091361,-0.5632216539438117
CUST-0005165,Combined Retention Strategy,IMPROVEMENT,8.20703553086297,3.2317082584638137,-4.9753272723991575,-0.606227090608928
CUST-0005168,Combined Retention Strategy,IMPROVEMENT,3.3413736115954515,1.5482808372144246,-1.793092774381027,-0.5366334276892952
CUST-0005170,Combined Retention Strategy,IMPROVEMENT,3.6704563851087086,1.7956676344831908,-1.8747887506255179,-0.5107781032984517
CUST-0005173,Combined Retention Strategy,IMPROVEMENT,3.5752017683371182,1.451030479847159,-2.1241712884899595,-0.5941402544891737
CUST-0005175,Combined Retention Strategy,IMPROVEMENT,132.95792371511484,52.48508270752831,-80.47284100758654,-0.6052504338140343
CUST-0005178,Combined Retention Strategy,IMPROVEMENT,4.590196739636846,2.323620040375494,-2.2665766992613516,-0.4937863947506251
CUST-0005179,Combined Retention Strategy,IMPROVEMENT,10.288689222118943,5.088255313707865,-5.200433908411078,-0.5054515493801702
CUST-0005192,Combined Retention Strategy,IMPROVEMENT,2.9721979802314364,1.6091325951155273,-1.3630653851159091,-0.458605178451057
CUST-0005197,Combined Retention Strategy,IMPROVEMENT,11.278059857939732,6.26815959228254,-5.009900265657192,-0.4442164990045014
