customer_id,months_observed,attrition_event,onboarding_completion,monthly_active_days,product_adoption_count,support_tickets_90d,support_resolution_days,service_incidents_90d,tenure_at_start,auto_renew_flag,enterprise_flag,monthly_active_days_x_product_adoption_count,support_tickets_90d_x_support_resolution_days,onboarding_completion_sq
CUST-0006524,0.4078,1,0.462075,10.6154,1,1,1.9009,1,7.9205,1,0,10.6154,1.9009,0.213513305625
CUST-0006525,0.1,1,0.63975,8.5506,4,3,2.5334,1,27.6257,0,0,34.2024,7.600199999999999,0.40928006250000004
CUST-0006526,9.1938,0,0.611259,13.4461,4,3,1.6128,1,30.827,1,1,53.7844,4.8384,0.373637565081
CUST-0006527,15.842,0,0.727464,23.9277,5,1,3.6527,1,4.1077,1,0,119.63850000000001,3.6527,0.529203871296
CUST-0006528,14.2778,1,0.675846,14.4126,1,1,1.4082,0,19.6234,1,0,14.4126,1.4082,0.45676781571599995
CUST-0006529,0.6746,1,0.720763,10.771,4,4,9.1498,6,8.082,1,0,43.084,36.5992,0.5194993021690001
CUST-0006530,0.4383,1,0.429638,10.2627,1,4,4.8897,2,8.9514,1,0,10.2627,19.5588,0.18458881104400002
CUST-0006531,3.6134,1,0.567696,16.5364,7,2,2.4749,1,9.5742,1,0,115.7548,4.9498,0.32227874841599996
CUST-0006532,20.6719,0,0.787291,22.2717,8,0,0.4104,0,15.6753,1,1,178.1736,0.0,0.6198271186809999
CUST-0006533,7.1005,1,0.880668,18.2719,6,1,2.5089,1,5.1805,1,0,109.63139999999999,2.5089,0.775576126224
CUST-0006534,8.1218,0,0.85654,25.5511,7,1,3.4864,1,9.5157,1,0,178.85770000000002,3.4864,0.7336607716
CUST-0006535,11.519,0,0.850363,27.1536,4,0,2.1377,1,11.5432,1,0,108.6144,0.0,0.723117231769
CUST-0006536,10.8296,0,0.841988,18.9309,2,1,4.7306,0,10.4795,1,0,37.8618,4.7306,0.7089437921439999
CUST-0006537,22.5254,0,0.573097,14.7176,3,0,2.1249,0,21.8859,1,0,44.1528,0.0,0.32844017140899995
CUST-0006538,0.158,1,0.20848,12.4963,2,2,4.6082,0,7.0,1,0,24.9926,9.2164,0.0434639104
CUST-0006539,0.1785,1,0.473173,9.1706,2,2,4.2782,1,6.0561,0,0,18.3412,8.5564,0.22389268792900002
CUST-0006540,12.1813,1,0.561492,20.7748,5,1,1.1756,0,5.1228,1,1,103.874,1.1756,0.31527326606399997
CUST-0006541,10.02,0,0.91729,22.1483,3,3,2.576,1,12.8123,1,1,66.44489999999999,7.728,0.8414209441000001
CUST-0006542,18.5173,0,0.859203,15.542,4,3,5.0156,1,46.8973,1,0,62.168,15.046800000000001,0.7382297952090001
CUST-0006543,14.8577,0,0.79681,16.2127,4,1,0.25,0,32.7793,1,1,64.8508,0.25,0.6349061761
CUST-0006544,9.3367,1,0.751194,20.51,3,0,2.9165,0,9.3609,1,0,61.53,0.0,0.564292425636
CUST-0006545,8.3677,0,0.726408,12.8471,2,2,3.3166,1,9.1524,1,0,25.6942,6.6332,0.5276685824640001
CUST-0006546,14.8987,0,0.875463,18.1389,3,2,0.4338,0,12.6197,1,1,54.4167,0.8676,0.766435464369
CUST-0006547,11.0956,0,0.879919,18.5299,7,0,0.25,0,11.518,1,0,129.7093,0.0,0.774257446561
CUST-0006548,10.7683,0,0.730503,20.7779,3,1,0.7551,1,4.2749,1,0,62.33369999999999,0.7551,0.533634633009
CUST-0006549,1.9675,1,0.742752,26.2256,2,0,0.7505,0,17.4832,1,1,52.4512,0.0,0.5516805335039999
CUST-0006550,7.8178,1,0.616605,17.4197,1,2,2.4612,0,10.9121,1,0,17.4197,4.9224,0.38020172602499996
CUST-0006551,13.5736,0,0.559185,4.3312,1,1,1.447,0,23.2723,1,1,4.3312,1.447,0.31268786422500006
CUST-0006552,10.3016,0,0.700931,14.1877,2,0,2.437,0,17.1789,1,0,28.3754,0.0,0.491304266761
CUST-0006553,11.2038,0,0.86607,30.0,4,0,0.25,0,28.882,1,1,120.0,0.0,0.7500772449
CUST-0006554,14.0877,1,0.791002,19.1733,7,1,3.2731,1,6.2153,0,0,134.2131,3.2731,0.625684164004
CUST-0006555,0.2844,1,0.289887,2.1851,1,3,5.3909,0,8.0896,1,0,2.1851,16.1727,0.084034472769
CUST-0006556,2.161,1,0.357885,20.4195,2,4,3.8673,1,14.4011,1,0,40.839,15.4692,0.128081673225
CUST-0006557,18.0868,0,0.964609,17.5703,4,1,1.717,0,6.4569,1,1,70.2812,1.717,0.9304705228810001
CUST-0006558,23.9107,0,0.773961,19.2175,3,2,3.1035,0,16.213,1,0,57.6525,6.207,0.5990156295210001
CUST-0006559,12.929,0,0.584963,13.7071,3,1,4.5576,0,7.353,1,1,41.121300000000005,4.5576,0.342181711369
CUST-0006560,22.0775,0,0.90815,27.5817,2,0,2.0674,1,10.8407,1,0,55.1634,0.0,0.8247364225
CUST-0006561,7.3369,1,0.467747,8.3808,2,0,1.8783,0,32.5072,1,0,16.7616,0.0,0.218787256009
CUST-0006562,16.3886,0,0.434326,13.2035,2,2,2.4193,0,5.141,1,0,26.407,4.8386,0.188639074276
CUST-0006563,13.3954,1,0.748102,21.6426,3,2,1.8384,2,3.3193,1,0,64.9278,3.6768,0.5596566024040001
CUST-0006564,12.96,0,0.733013,17.8502,4,1,0.9939,0,7.0661,1,1,71.4008,0.9939,0.5373080581690001
CUST-0006565,18.2492,0,0.843415,22.3665,5,1,2.0587,1,7.1397,1,0,111.8325,2.0587,0.711348862225
CUST-0006566,18.6611,1,0.605584,20.4602,1,2,3.4667,0,17.9095,1,0,20.4602,6.9334,0.366731981056
CUST-0006567,16.086,0,0.796636,19.6719,2,0,2.2692,0,7.3552,1,0,39.3438,0.0,0.6346289164960001
CUST-0006568,0.6392,1,0.630186,11.9404,2,4,2.491,3,10.1978,1,0,23.8808,9.964,0.39713439459600003
CUST-0006569,6.9361,1,0.42777,9.0908,4,2,1.738,1,7.2757,1,0,36.3632,3.476,0.1829871729
CUST-0006570,13.2181,0,0.665909,17.0629,4,1,1.2577,0,11.417,1,1,68.2516,1.2577,0.44343479628099997
CUST-0006571,22.4477,0,0.895938,23.0165,4,0,2.3724,0,1.6228,1,0,92.066,0.0,0.8027048998440001
CUST-0006572,0.7557,1,0.376742,16.1638,6,0,1.5244,0,3.7527,1,0,96.9828,0.0,0.14193453456400001
CUST-0006573,0.1,1,0.064328,5.4207,2,6,7.8107,1,11.3779,0,0,10.8414,46.8642,0.004138091583999999
CUST-0006574,14.7397,0,0.545118,18.5882,5,3,1.943,3,20.7495,1,0,92.941,5.829000000000001,0.297153633924
CUST-0006575,10.7759,0,0.511175,10.1923,4,2,2.2356,0,4.4541,1,0,40.7692,4.4712,0.26129988062500004
CUST-0006576,17.8377,0,0.847494,19.6979,7,2,1.4394,0,10.2691,1,0,137.8853,2.8788,0.718246080036
CUST-0006577,10.0299,1,0.392241,14.0581,1,2,2.3725,0,7.5567,1,0,14.0581,4.745,0.153853002081
CUST-0006578,12.0925,0,0.646938,20.397,4,3,3.2381,2,16.5954,1,1,81.588,9.714300000000001,0.418528775844
CUST-0006579,10.7386,0,0.882979,22.7891,2,0,2.6885,0,9.0757,1,1,45.5782,0.0,0.7796519144409999
CUST-0006580,19.2478,0,0.945074,19.6327,3,0,0.25,0,4.2013,1,1,58.8981,0.0,0.8931648654759999
CUST-0006581,20.3401,0,0.651626,16.0652,4,3,1.465,0,16.3243,1,1,64.2608,4.3950000000000005,0.42461644387600006
CUST-0006582,0.6482,1,0.635839,20.8679,3,1,7.5827,0,13.0201,0,0,62.603699999999996,7.5827,0.4042912339210001
CUST-0006583,20.0258,0,0.575993,17.8634,4,2,1.2436,2,18.8255,1,1,71.4536,2.4872,0.33176793604899996
CUST-0006584,11.3848,0,0.843924,17.6296,7,2,2.253,0,15.1617,1,0,123.4072,4.506,0.712207717776
CUST-0006585,9.3686,0,0.779495,14.2355,1,1,4.1634,1,13.2623,1,0,14.2355,4.1634,0.607612455025
CUST-0006586,14.9888,0,0.750157,21.2244,3,0,2.0649,0,23.7404,1,0,63.673199999999994,0.0,0.5627355246489999
CUST-0006587,9.4284,0,0.909256,16.4517,3,1,1.1715,1,7.3405,1,0,49.35509999999999,1.1715,0.826746473536
CUST-0006588,22.471,0,0.893546,21.3601,6,2,0.9437,0,10.5381,1,1,128.1606,1.8874,0.7984244541159999
CUST-0006589,20.6084,1,0.511016,12.3888,6,4,1.172,0,7.6698,0,1,74.33279999999999,4.688,0.26113735225600004
CUST-0006590,11.0195,0,0.924839,19.7968,8,2,2.1576,0,28.271,1,0,158.3744,4.3152,0.8553271759209999
CUST-0006591,19.1093,0,0.586052,13.7227,6,1,1.8461,0,16.762,1,0,82.33619999999999,1.8461,0.343456946704
CUST-0006592,7.4515,1,0.681619,15.6704,6,1,3.1658,0,6.0316,1,0,94.0224,3.1658,0.46460446116099996
CUST-0006593,0.2934,1,0.645428,12.6054,3,4,3.0936,1,7.7787,1,0,37.816199999999995,12.3744,0.416577303184
CUST-0006594,20.3808,0,0.96901,23.514,8,1,2.5851,1,11.3008,1,1,188.112,2.5851,0.9389803801000001
CUST-0006595,13.6922,1,0.592639,18.0829,3,2,0.6294,0,11.4896,1,1,54.2487,1.2588,0.351220984321
CUST-0006596,13.4407,0,0.923991,19.4469,3,1,1.8061,1,3.6311,1,0,58.3407,1.8061,0.8537593680810001
CUST-0006597,0.4531,1,0.353087,12.6783,2,4,4.571,3,17.5962,1,0,25.3566,18.284,0.12467042956899999
CUST-0006598,11.7237,0,0.733301,18.1747,7,2,4.1867,0,7.6174,0,0,127.22290000000001,8.3734,0.537730356601
CUST-0006599,10.6943,0,0.897674,26.2829,3,1,4.1023,1,3.4644,1,0,78.84870000000001,4.1023,0.805818610276
CUST-0006600,23.5526,0,0.755526,19.2995,4,2,2.5675,1,5.2207,1,0,77.198,5.135,0.570819536676
CUST-0006601,6.3846,1,0.619387,10.7965,3,1,1.7603,2,8.7422,0,0,32.3895,1.7603,0.383640255769
CUST-0006602,10.8955,1,0.624583,17.6741,6,1,0.8208,1,1.8509,1,0,106.0446,0.8208,0.390103923889
CUST-0006603,18.3685,0,0.688936,23.6188,6,1,1.0334,0,1.5391,1,0,141.71280000000002,1.0334,0.474632812096
CUST-0006604,22.6417,0,0.834594,22.2821,3,3,6.3447,0,7.8398,1,0,66.8463,19.0341,0.6965471448359999
CUST-0006605,23.8283,0,0.834535,11.2487,1,0,0.25,0,17.3565,0,1,11.2487,0.0,0.696448666225
CUST-0006606,8.5265,0,0.731917,17.4049,5,0,4.7841,0,8.5827,1,0,87.0245,0.0,0.535702494889
CUST-0006607,13.2734,0,0.753418,25.7985,7,1,0.6422,0,12.7859,1,1,180.58950000000002,0.6422,0.5676386827240001
CUST-0006608,0.2212,1,0.579331,14.3952,3,3,3.1334,2,6.7674,1,0,43.1856,9.4002,0.33562440756100004
CUST-0006609,5.1646,1,0.616766,27.861,4,1,3.1974,1,4.1699,1,0,111.444,3.1974,0.38040029875600007
CUST-0006610,11.736,0,0.902668,12.0316,3,3,2.1088,0,13.4893,1,0,36.0948,6.3264,0.814809518224
CUST-0006611,12.1362,0,0.878326,20.5436,2,0,5.66,0,11.0006,1,0,41.0872,0.0,0.7714565622760001
CUST-0006612,12.9656,0,0.961426,23.3907,4,0,2.9902,0,7.7988,1,0,93.5628,0.0,0.924339953476
CUST-0006613,20.4321,0,0.832894,18.681,2,1,2.1482,1,0.992,1,0,37.362,2.1482,0.693712415236
CUST-0006614,12.4196,0,0.592418,16.0675,5,2,2.0213,0,14.6934,0,0,80.33749999999999,4.0426,0.350959086724
CUST-0006615,21.9155,0,0.719179,13.7877,6,1,1.7952,1,10.5614,1,1,82.72619999999999,1.7952,0.517218434041
CUST-0006616,10.072,0,0.683893,15.4699,4,2,4.3555,2,6.1153,1,0,61.8796,8.711,0.46770963544899996
CUST-0006617,20.1498,0,0.798786,21.3055,5,1,1.5291,0,13.2046,1,0,106.52749999999999,1.5291,0.638059073796
CUST-0006618,0.4092,1,0.642073,11.6371,1,4,4.0141,1,13.2244,0,1,11.6371,16.0564,0.412257737329
CUST-0006619,13.2438,0,0.9942,24.8931,6,1,6.6606,1,15.9781,1,0,149.3586,6.6606,0.9884336399999999
CUST-0006620,23.2246,0,0.882179,18.9153,2,1,1.4261,1,10.7653,1,0,37.8306,1.4261,0.7782397880410001
CUST-0006621,15.9774,0,0.925644,25.3287,6,1,1.4056,0,23.5553,1,1,151.97220000000002,1.4056,0.856816814736
CUST-0006622,0.8876,1,0.731131,21.5378,3,3,5.774,0,14.5741,1,0,64.6134,17.322,0.534552539161
CUST-0006623,14.5494,0,0.636064,30.0,6,3,3.1018,1,13.3283,1,0,180.0,9.305399999999999,0.40457741209599996
CUST-0006624,13.3674,0,0.840743,25.5667,3,0,5.2982,1,0.5,0,0,76.7001,0.0,0.7068487920490001
CUST-0006625,5.8738,1,0.797954,14.0166,2,1,1.7768,0,2.8461,1,0,28.0332,1.7768,0.6367305861160001
CUST-0006626,19.1678,0,0.630707,25.7307,4,2,3.5946,0,11.2902,1,1,102.9228,7.1892,0.397791319849
CUST-0006627,14.7905,0,0.577486,6.9401,3,0,0.6268,0,16.8281,1,0,20.8203,0.0,0.33349008019600007
CUST-0006628,0.1,1,0.637715,13.3582,3,4,4.6929,2,14.6278,0,0,40.074600000000004,18.7716,0.40668042122500003
CUST-0006629,2.8989,1,0.668187,15.9417,6,1,2.7544,1,4.6223,1,0,95.65020000000001,2.7544,0.446473866969
CUST-0006630,3.0525,1,0.63231,13.5269,2,4,2.695,1,45.7773,0,0,27.0538,10.78,0.39981593610000005
CUST-0006631,10.356,0,0.689622,17.8215,7,2,3.2015,1,7.8514,1,0,124.7505,6.403,0.47557850288399994
CUST-0006632,5.1396,1,0.567727,14.3898,2,1,1.0487,0,5.0776,0,0,28.7796,1.0487,0.322313946529
CUST-0006633,15.4507,0,0.448497,18.1043,3,3,2.793,0,18.6805,1,1,54.3129,8.379000000000001,0.20114955900899997
CUST-0006634,1.0478,1,0.484502,12.7899,4,1,3.7545,2,11.6368,1,0,51.1596,3.7545,0.23474218800399999
CUST-0006635,12.7112,0,0.653249,17.4728,1,3,2.9435,0,9.4456,1,1,17.4728,8.830499999999999,0.42673425600099996
CUST-0006636,13.1765,0,0.763302,25.5419,5,1,1.7021,0,21.0072,1,0,127.70949999999999,1.7021,0.5826299432040001
CUST-0006637,18.1231,0,0.882238,25.2731,6,1,1.7535,0,3.4066,1,0,151.6386,1.7535,0.778343888644
CUST-0006638,8.626,0,0.685827,16.8689,5,3,5.897,0,9.7249,1,0,84.3445,17.691000000000003,0.47035867392899994
CUST-0006639,11.0225,0,0.90691,22.107,4,2,1.083,2,11.2122,1,1,88.428,2.166,0.8224857481
CUST-0006640,20.1791,0,0.922335,27.3207,3,1,3.5293,0,1.938,1,0,81.96209999999999,3.5293,0.850701852225
CUST-0006641,15.326,0,0.859033,14.3326,5,1,1.3687,2,6.0505,1,0,71.663,1.3687,0.7379376950890001
CUST-0006642,10.2447,1,0.254891,8.7193,4,3,1.1573,2,13.009,1,1,34.8772,3.4718999999999998,0.064969421881
CUST-0006643,21.5577,0,0.82932,15.7361,8,3,1.7819,0,3.5651,1,0,125.8888,5.3457,0.6877716623999999
CUST-0006644,12.5172,0,0.684729,17.1046,3,2,1.9017,0,5.7776,1,0,51.3138,3.8034,0.468853803441
CUST-0006645,8.6464,1,0.809866,21.7043,5,0,1.4286,2,19.47,1,0,108.5215,0.0,0.655882937956
CUST-0006646,3.0901,1,0.539815,13.3055,2,0,2.6179,1,4.9139,1,0,26.611,0.0,0.29140023422500005
CUST-0006647,20.1542,0,0.94099,17.5504,5,1,2.8879,0,9.885,1,0,87.752,2.8879,0.8854621801
CUST-0006648,7.2096,1,0.416535,11.0149,1,2,2.5656,0,6.3571,1,0,11.0149,5.1312,0.173501406225
CUST-0006649,11.3951,0,0.898979,18.698,5,0,0.2622,0,9.6865,1,1,93.49000000000001,0.0,0.8081632424409999
CUST-0006650,7.6185,1,0.502022,12.7403,1,1,1.3017,0,12.2363,0,0,12.7403,1.3017,0.252026088484
CUST-0006651,2.9018,1,0.629376,8.2423,2,0,0.5946,0,12.9533,1,0,16.4846,0.0,0.39611414937600004
CUST-0006652,11.4682,1,0.715146,15.5873,3,1,1.2553,1,20.4689,1,1,46.761900000000004,1.2553,0.5114338013159999
CUST-0006653,6.7581,1,0.796432,13.9964,1,1,1.6762,0,4.8673,1,0,13.9964,1.6762,0.634303930624
CUST-0006654,1.0434,1,0.642082,14.9336,2,3,5.9013,0,25.9308,1,0,29.8672,17.7039,0.41226929472400003
CUST-0006655,1.3375,1,0.598219,18.647,3,1,3.5802,1,8.8562,1,0,55.940999999999995,3.5802,0.35786597196099995
CUST-0006656,13.9772,0,0.854855,12.3257,3,0,5.1751,0,12.588,1,0,36.9771,0.0,0.730777071025
CUST-0006657,16.6424,0,0.84353,24.4373,3,3,1.8463,1,7.3921,1,0,73.31190000000001,5.5389,0.7115428609
CUST-0006658,9.0753,0,0.469712,21.8855,7,1,1.6865,1,4.1801,1,1,153.1985,1.6865,0.220629362944
CUST-0006659,23.2708,0,0.681762,21.2881,3,1,4.3238,0,15.4349,1,1,63.8643,4.3238,0.464799424644
CUST-0006660,20.4276,0,0.772339,19.717,3,0,3.6587,0,18.2739,1,0,59.150999999999996,0.0,0.596507530921
CUST-0006661,5.8145,1,0.67095,18.9772,8,2,2.3818,0,1.4079,1,0,151.8176,4.7636,0.45017390250000006
CUST-0006662,11.068,0,0.954715,24.465,7,0,0.543,0,13.2405,1,1,171.255,0.0,0.911480731225
CUST-0006663,11.8337,0,0.775888,23.507,4,0,3.4043,0,7.712,1,0,94.028,0.0,0.602002188544
CUST-0006664,8.3609,0,0.586316,17.3921,2,3,1.9517,1,10.8614,1,1,34.7842,5.8551,0.34376645185599997
CUST-0006665,0.7579,1,0.459516,8.1362,1,1,3.6251,0,8.1478,0,0,8.1362,3.6251,0.21115495425599998
CUST-0006666,4.5744,1,0.401236,16.7925,5,2,5.6526,3,9.8621,1,0,83.9625,11.3052,0.160990327696
CUST-0006667,21.4198,0,0.900385,30.0,5,1,6.2518,2,6.8071,0,1,150.0,6.2518,0.8106931482249999
CUST-0006668,11.6622,0,0.740824,16.7496,8,0,5.6217,1,10.048,1,0,133.9968,0.0,0.5488201989760001
CUST-0006669,1.1665,1,0.527035,13.2285,1,3,6.1871,1,5.3635,1,0,13.2285,18.5613,0.277765891225
CUST-0006670,19.2822,0,0.836619,23.6092,2,2,2.5297,1,5.4885,0,1,47.2184,5.0594,0.699931351161
CUST-0006671,1.6871,1,0.248456,4.5838,1,2,2.1918,0,12.8794,0,0,4.5838,4.3836,0.061730383936000006
CUST-0006672,9.0672,1,0.296614,8.5955,5,1,2.8714,0,10.5912,1,0,42.9775,2.8714,0.087979864996
CUST-0006673,11.7005,1,0.77896,17.9474,1,3,2.3892,0,29.8716,0,0,17.9474,7.1676,0.6067786815999999
CUST-0006674,16.9684,0,0.945992,18.7261,5,2,1.7707,1,25.9024,1,0,93.6305,3.5414,0.8949008640640002
CUST-0006675,22.7177,0,0.605141,15.3828,5,1,4.953,0,12.6563,1,0,76.914,4.953,0.3661956298810001
CUST-0006676,8.3603,0,0.644955,17.2406,2,0,2.5448,0,2.3894,1,0,34.4812,0.0,0.41596695202499995
CUST-0006677,18.4628,0,0.948661,21.4745,1,1,1.823,0,7.388,1,0,21.4745,1.823,0.8999576929209999
CUST-0006678,8.3331,0,0.648209,14.7833,3,1,1.1062,0,11.6163,1,1,44.349900000000005,1.1062,0.420174907681
CUST-0006679,6.1411,1,0.479255,14.5404,3,2,5.7323,0,10.897,1,0,43.6212,11.4646,0.22968535502499998
CUST-0006680,14.7868,0,0.843009,20.6833,5,2,3.2535,2,24.2642,1,0,103.4165,6.507,0.710664174081
CUST-0006681,11.0773,0,0.764492,15.4671,6,0,1.4291,0,2.9038,1,0,92.8026,0.0,0.5844480180639999
CUST-0006682,12.8091,0,0.776207,21.3307,6,0,0.3617,0,6.947,1,1,127.9842,0.0,0.6024973068489999
CUST-0006683,13.072,0,0.776998,16.2498,3,1,2.416,0,18.646,1,0,48.7494,2.416,0.603725892004
CUST-0006684,17.4097,0,0.755957,21.4782,5,0,4.5037,0,23.3448,1,1,107.391,0.0,0.571470985849
CUST-0006685,12.1764,1,0.652978,16.4554,4,2,1.7497,0,6.0798,1,0,65.8216,3.4994,0.42638026848399996
CUST-0006686,8.3787,1,0.570944,16.584,2,1,4.5274,1,5.8975,1,0,33.168,4.5274,0.325977051136
CUST-0006687,0.7431,1,0.528605,18.2722,2,1,7.5862,0,12.9764,1,1,36.5444,7.5862,0.279423246025
CUST-0006688,9.8747,0,0.696577,21.0325,3,0,1.8418,2,5.7112,1,1,63.0975,0.0,0.485219516929
CUST-0006689,14.7551,0,0.721134,18.7351,3,2,1.1801,1,2.8455,1,0,56.205299999999994,2.3602,0.5200342459560001
CUST-0006690,13.0858,1,0.708704,20.1527,4,1,1.491,0,7.7567,1,0,80.6108,1.491,0.502261359616
CUST-0006691,12.951,0,0.862932,19.9469,2,1,1.1644,0,6.5161,0,0,39.8938,1.1644,0.744651636624
CUST-0006692,23.284,0,0.902238,19.3045,2,1,3.2193,1,29.4621,1,0,38.609,3.2193,0.814033408644
CUST-0006693,12.8826,0,0.7877,19.4195,5,0,0.3432,1,6.3467,1,1,97.0975,0.0,0.6204712899999999
CUST-0006694,7.1501,1,0.556645,10.9004,6,0,0.25,1,14.3666,1,1,65.4024,0.0,0.3098536560249999
CUST-0006695,0.4711,1,0.405688,12.8875,1,2,9.8054,0,10.1069,1,0,12.8875,19.6108,0.164582753344
CUST-0006696,9.8166,0,0.607879,12.5528,2,1,2.0913,0,15.0209,1,0,25.1056,2.0913,0.3695168786409999
CUST-0006697,9.6478,0,0.719223,15.3919,1,2,2.677,2,13.8464,1,0,15.3919,5.354,0.5172817237289999
CUST-0006698,9.2377,0,0.613323,11.7781,5,3,4.2924,1,11.7447,1,0,58.8905,12.877199999999998,0.37616510232899997
CUST-0006699,1.5732,1,0.479074,13.6384,4,1,3.6645,0,12.6173,1,1,54.5536,3.6645,0.229511897476
CUST-0006700,12.2234,0,0.762977,15.9099,1,1,1.5493,0,5.0186,1,0,15.9099,1.5493,0.582133902529
CUST-0006701,15.114,0,0.740298,20.4757,7,1,3.9325,0,9.6903,1,0,143.3299,3.9325,0.548041128804
CUST-0006702,13.737,0,0.941461,22.4015,6,2,8.2506,1,22.418,0,0,134.409,16.5012,0.886348814521
CUST-0006703,13.3548,0,0.764463,19.6953,4,1,2.5431,2,13.4278,1,1,78.7812,2.5431,0.584403678369
CUST-0006704,17.2286,0,0.368456,16.4565,6,1,3.9571,0,12.4974,1,0,98.73899999999999,3.9571,0.135759823936
CUST-0006705,17.57,0,0.714238,27.9919,3,0,3.8665,0,7.343,1,0,83.9757,0.0,0.510135920644
CUST-0006706,21.7322,0,0.916198,22.1226,7,0,0.9513,0,8.3824,1,0,154.85819999999998,0.0,0.8394187752039999
CUST-0006707,9.9568,0,0.913163,23.6298,2,0,0.3009,0,2.1474,1,0,47.2596,0.0,0.8338666645689999
CUST-0006708,2.9658,1,0.586617,16.9689,4,0,2.3394,0,15.4762,0,0,67.8756,0.0,0.34411950468900004
CUST-0006709,10.9135,0,0.822277,20.8485,6,0,0.6112,0,1.1235,1,0,125.09100000000001,0.0,0.6761394647290001
CUST-0006710,23.5572,0,0.817171,14.1342,3,1,4.8718,2,8.4519,1,0,42.4026,4.8718,0.6677684432409999
CUST-0006711,4.1208,1,0.605801,5.6001,3,0,3.0026,2,18.6382,1,0,16.8003,0.0,0.36699485160100004
CUST-0006712,23.5656,0,0.824394,15.7933,2,1,0.6001,1,9.3552,1,1,31.5866,0.6001,0.6796254672359999
CUST-0006713,9.9111,0,0.826593,17.4753,2,1,1.2658,0,9.706,1,0,34.9506,1.2658,0.6832559876490001
CUST-0006714,19.1654,0,0.626345,19.5735,2,3,3.003,0,21.9787,1,0,39.147,9.009,0.39230805902500004
CUST-0006715,21.7462,0,0.69618,18.1664,8,0,2.9071,0,8.749,1,0,145.3312,0.0,0.48466659240000004
CUST-0006716,9.5696,0,0.613288,17.0327,2,2,0.8654,1,15.092,1,1,34.0654,1.7308,0.3761221709440001
CUST-0006717,16.7595,0,0.95771,23.524,8,1,2.7598,0,22.8984,1,1,188.192,2.7598,0.9172084440999999
CUST-0006718,15.1321,0,0.699215,18.0315,2,0,4.2555,0,20.8643,1,1,36.063,0.0,0.48890161622500006
CUST-0006719,0.1,1,0.551776,9.1832,1,3,3.6353,2,0.5341,1,0,9.1832,10.905899999999999,0.30445675417600004
CUST-0006720,14.1263,0,0.498108,16.767,1,2,3.3827,1,6.7153,1,0,16.767,6.7654,0.248111579664
CUST-0006721,10.4626,0,0.855334,19.927,4,2,4.184,1,7.1135,1,0,79.708,8.368,0.731596251556
CUST-0006722,15.5068,1,0.636215,21.8844,5,4,2.984,0,3.5667,1,0,109.422,11.936,0.40476952622499995
CUST-0006723,1.9444,1,0.504611,14.9257,2,3,2.1727,0,36.5165,1,0,29.8514,6.5181,0.25463226132100003
CUST-0006724,9.2393,0,0.47876,19.885,4,1,2.7002,0,12.8758,1,0,79.54,2.7002,0.22921113760000003
CUST-0006725,1.311,1,0.490792,12.1286,2,2,3.5015,2,13.3929,1,0,24.2572,7.003,0.240876787264
CUST-0006726,18.898,0,0.598594,23.3307,2,1,0.5641,0,14.2756,1,0,46.6614,0.5641,0.35831477683599994
CUST-0006727,1.1609,1,0.580011,11.6927,3,3,3.2391,1,7.0094,1,0,35.0781,9.7173,0.3364127601210001
CUST-0006728,13.5813,0,0.703644,19.978,3,2,2.3758,0,33.335,1,0,59.934000000000005,4.7516,0.4951148787360001
CUST-0006729,13.7842,0,0.739664,19.151,3,2,1.5384,1,7.5948,1,1,57.453,3.0768,0.547102832896
CUST-0006730,16.8179,0,0.620984,20.6441,6,2,2.2403,2,19.8248,1,0,123.86460000000001,4.4806,0.385621128256
CUST-0006731,22.7948,0,0.948408,26.9873,5,0,1.397,0,4.8678,1,1,134.9365,0.0,0.899477734464
CUST-0006732,11.6421,0,0.856736,15.181,6,0,0.8455,0,6.1271,1,0,91.086,0.0,0.7339965736960001
CUST-0006733,9.0731,1,0.488633,13.8298,5,1,0.7182,3,8.5992,1,1,69.149,0.7182,0.23876220868899997
CUST-0006734,9.9575,0,0.832206,25.3735,6,1,3.2244,0,9.1862,1,1,152.24099999999999,3.2244,0.692566826436
CUST-0006735,12.6859,1,0.48163,15.0489,1,4,1.9172,1,20.3409,1,0,15.0489,7.6688,0.2319674569
CUST-0006736,19.5195,0,0.617768,20.4745,7,0,1.5879,0,13.967,0,1,143.3215,0.0,0.38163730182399996
CUST-0006737,11.5567,0,0.82523,14.3609,1,1,1.7774,0,5.3386,1,0,14.3609,1.7774,0.6810045529000001
CUST-0006738,0.3884,1,0.673315,14.6476,4,1,4.5495,0,4.3822,1,0,58.5904,4.5495,0.453353089225
CUST-0006739,8.562,0,0.837796,17.9262,2,0,2.7834,0,9.78,1,1,35.8524,0.0,0.701902137616
CUST-0006740,8.0011,1,0.375557,16.6998,3,3,6.3422,1,15.976,1,0,50.0994,19.026600000000002,0.14104306024899999
CUST-0006741,8.8062,0,0.671251,19.4252,6,4,5.0668,2,12.9984,1,0,116.5512,20.2672,0.45057790500100003
CUST-0006742,23.0739,0,0.803693,24.6963,4,1,2.9437,0,5.4374,1,0,98.7852,2.9437,0.645922438249
CUST-0006743,15.2081,0,0.869853,16.3553,5,3,1.7803,3,12.7369,1,0,81.7765,5.3408999999999995,0.756644241609
CUST-0006744,10.8041,0,0.755214,19.6094,5,3,2.9372,1,9.7166,1,0,98.047,8.811599999999999,0.5703481857960001
