customer_id,Segment_ID,Persona,Risk_Tier,Partial_Hazard,Risk_Percentile,onboarding_completion,monthly_active_days,product_adoption_count,support_tickets_90d,support_resolution_days,service_incidents_90d,tenure_at_start,auto_renew_flag
CUST-0005667,2,Low-Engagement Risk,High Risk (Top 25%),18.64539984770126,0.9710666666666666,0.414642,6.3218,2,2,3.9638,0,23.4047,0
CUST-0005669,2,Low-Engagement Risk,High Risk (Top 25%),2.808299876032253,0.7704,0.657498,17.8722,1,2,5.8498,0,13.6005,1
CUST-0005671,0,Service-Friction Risk,High Risk (Top 25%),3.4894713172767666,0.8133333333333334,0.693813,15.854,1,4,3.7461,1,18.0,1
CUST-0005676,2,Low-Engagement Risk,High Risk (Top 25%),11.771056127008746,0.9506666666666667,0.370227,11.2744,2,1,1.3021,2,4.0907,0
CUST-0005677,2,Low-Engagement Risk,High Risk (Top 25%),3.0468298233530984,0.7864,0.617101,16.3595,3,2,1.5855,0,5.0864,0
CUST-0005678,0,Service-Friction Risk,High Risk (Top 25%),14.979280868910358,0.9628,0.445166,12.9266,3,4,3.8691,3,5.13,1
CUST-0005682,2,Low-Engagement Risk,High Risk (Top 25%),5.497900633760707,0.8841333333333333,0.507586,11.0649,4,2,5.6012,0,7.7063,1
CUST-0005683,0,Service-Friction Risk,High Risk (Top 25%),4.390122392064484,0.8533333333333334,0.440848,14.9792,5,4,3.2899,1,21.64,1
CUST-0005687,2,Low-Engagement Risk,High Risk (Top 25%),3.4335603088218765,0.81,0.377109,12.8692,2,0,2.3198,0,9.2476,1
CUST-0005692,0,Service-Friction Risk,High Risk (Top 25%),3.218096942363908,0.7969333333333334,0.620242,17.1174,1,1,4.3146,2,9.1041,1
CUST-0005698,0,Service-Friction Risk,High Risk (Top 25%),2.9354609978129256,0.7801333333333333,0.370086,16.7465,4,4,1.3381,2,28.1393,1
CUST-0005701,2,Low-Engagement Risk,High Risk (Top 25%),7.816807539749769,0.9205333333333333,0.287668,10.4132,5,3,3.6865,1,15.2443,1
CUST-0005707,0,Service-Friction Risk,High Risk (Top 25%),2.9652652845340737,0.7825333333333333,0.612905,14.4652,2,3,3.4009,1,7.8634,1
CUST-0005708,2,Low-Engagement Risk,High Risk (Top 25%),3.0894716455127957,0.7901333333333334,0.639966,9.8147,1,3,3.528,0,18.419,1
CUST-0005710,2,Low-Engagement Risk,High Risk (Top 25%),7.926014463049718,0.9214666666666667,0.261525,11.427,2,1,4.5235,0,20.0938,1
CUST-0005715,2,Low-Engagement Risk,High Risk (Top 25%),48.77772969183266,0.9941333333333333,0.157386,9.4436,2,3,1.9169,2,3.9808,0
CUST-0005723,2,Low-Engagement Risk,High Risk (Top 25%),2.752837969121625,0.7666666666666667,0.680173,15.5537,1,1,7.1568,0,13.4984,1
CUST-0005737,2,Low-Engagement Risk,High Risk (Top 25%),3.4063033551324327,0.8077333333333333,0.74063,10.5196,1,2,3.8903,1,0.5445,1
CUST-0005738,2,Low-Engagement Risk,High Risk (Top 25%),3.433331030629505,0.8098666666666666,0.450887,8.7235,1,0,1.3647,0,14.4742,1
CUST-0005745,2,Low-Engagement Risk,High Risk (Top 25%),8.242338809435639,0.9254666666666667,0.722771,7.2242,2,2,3.7331,1,8.6667,0
CUST-0005754,2,Low-Engagement Risk,High Risk (Top 25%),3.9250897693688698,0.834,0.560328,11.0585,3,3,5.4291,0,29.1792,1
CUST-0005758,2,Low-Engagement Risk,High Risk (Top 25%),12.955459377093831,0.9556,0.257013,11.6402,3,2,5.629,0,8.1771,1
CUST-0005760,2,Low-Engagement Risk,High Risk (Top 25%),5.7598017853787615,0.8888,0.399471,7.2322,3,1,1.4121,1,7.6544,1
CUST-0005765,2,Low-Engagement Risk,High Risk (Top 25%),4.7096909973016885,0.8642666666666666,0.554488,12.524,2,1,6.7562,0,9.4756,1
CUST-0005766,0,Service-Friction Risk,High Risk (Top 25%),2.7406452707763824,0.7654666666666666,0.683554,17.8723,3,1,7.1779,2,9.1098,1
CUST-0005771,2,Low-Engagement Risk,High Risk (Top 25%),3.2586708580893395,0.7988,0.297115,9.7069,5,2,1.4217,0,18.0628,1
CUST-0005780,2,Low-Engagement Risk,High Risk (Top 25%),2.56229914793983,0.7533333333333333,0.437319,15.5044,3,1,3.0146,0,13.3168,1
CUST-0005782,0,Service-Friction Risk,High Risk (Top 25%),19.40965541127619,0.9726666666666667,0.359925,9.4963,1,4,4.9173,1,13.4625,1
CUST-0005790,2,Low-Engagement Risk,High Risk (Top 25%),5.011302625517921,0.8728,0.467635,7.8,3,0,2.2484,2,10.3793,1
CUST-0005792,2,Low-Engagement Risk,High Risk (Top 25%),9.92127895918493,0.9401333333333334,0.38842,13.9354,2,2,2.6576,0,15.6954,0
CUST-0005793,0,Service-Friction Risk,High Risk (Top 25%),4.820031215880739,0.8682666666666666,0.637911,19.0728,2,4,2.8484,0,9.4564,0
CUST-0005795,2,Low-Engagement Risk,High Risk (Top 25%),3.629076942395691,0.8213333333333334,0.442847,10.5093,2,4,1.1283,1,32.7352,1
CUST-0005799,0,Service-Friction Risk,High Risk (Top 25%),5.93069219855469,0.8921333333333333,0.711316,13.8132,2,5,4.8479,1,14.3912,1
CUST-0005802,0,Service-Friction Risk,High Risk (Top 25%),3.2520216889174343,0.7985333333333333,0.643661,17.3313,5,1,5.2229,1,10.5649,0
CUST-0005814,0,Service-Friction Risk,High Risk (Top 25%),9.7526755924064,0.9389333333333333,0.601784,14.6228,1,5,5.1985,0,6.3042,1
CUST-0005821,2,Low-Engagement Risk,High Risk (Top 25%),7.149064234871899,0.9132,0.380639,11.3885,3,3,2.8727,1,19.1303,1
CUST-0005826,2,Low-Engagement Risk,High Risk (Top 25%),9.651823539629955,0.9378666666666666,0.421437,13.2415,1,3,4.4131,0,5.9485,1
CUST-0005829,0,Service-Friction Risk,High Risk (Top 25%),15.085974728642483,0.9630666666666666,0.377944,13.7323,4,4,3.9814,3,7.6773,1
CUST-0005834,2,Low-Engagement Risk,High Risk (Top 25%),12.700738128016562,0.9544,0.349536,4.8085,1,0,4.8527,1,9.2518,1
CUST-0005835,0,Service-Friction Risk,High Risk (Top 25%),23.212476039727022,0.9809333333333333,0.305058,14.8898,3,3,8.8746,1,27.6285,1
CUST-0005836,2,Low-Engagement Risk,High Risk (Top 25%),4.7619391477931226,0.8664,0.702988,15.4133,1,1,4.0843,1,7.8883,0
CUST-0005839,2,Low-Engagement Risk,High Risk (Top 25%),2.7349986213170783,0.7650666666666667,0.533378,16.248,2,1,2.3951,2,15.6228,1
CUST-0005844,2,Low-Engagement Risk,High Risk (Top 25%),13.827302684367758,0.9584,0.36839,11.785,1,2,5.5767,1,12.7773,1
CUST-0005850,2,Low-Engagement Risk,High Risk (Top 25%),4.697292866867,0.8637333333333334,0.477563,16.155,1,1,1.8785,0,6.0588,0
CUST-0005854,2,Low-Engagement Risk,High Risk (Top 25%),10.573943282715847,0.9442666666666667,0.399377,11.6793,5,2,2.1708,1,0.681,0
CUST-0005855,0,Service-Friction Risk,High Risk (Top 25%),3.20883575164694,0.796,0.735841,17.8763,4,3,7.3586,1,8.4013,1
CUST-0005859,2,Low-Engagement Risk,High Risk (Top 25%),6.409060452796769,0.9014666666666666,0.484619,8.2593,1,0,0.25,0,13.1259,0
CUST-0005862,2,Low-Engagement Risk,High Risk (Top 25%),12.083460460873019,0.9521333333333334,0.355741,7.722,4,3,4.0112,1,18.0359,1
CUST-0005866,2,Low-Engagement Risk,High Risk (Top 25%),8.59980600067135,0.9298666666666666,0.478745,10.5563,2,1,6.4298,1,7.0405,1
CUST-0005878,0,Service-Friction Risk,High Risk (Top 25%),16.96983944868702,0.9677333333333333,0.191393,13.4457,3,2,6.7636,1,22.8631,1
CUST-0005880,2,Low-Engagement Risk,High Risk (Top 25%),7.311193152337446,0.9154666666666667,0.371289,5.3842,2,2,1.0278,0,4.8172,1
CUST-0005881,0,Service-Friction Risk,High Risk (Top 25%),15.42047137356931,0.9637333333333333,0.515376,11.0336,1,2,5.3683,3,1.2827,1
CUST-0005886,2,Low-Engagement Risk,High Risk (Top 25%),3.5447055910242775,0.8158666666666666,0.60401,11.5276,2,2,3.0404,1,10.5669,1
CUST-0005888,2,Low-Engagement Risk,High Risk (Top 25%),8.117084930019768,0.9232,0.405876,9.9829,3,2,3.8522,1,10.609,1
CUST-0005893,2,Low-Engagement Risk,High Risk (Top 25%),9.519501406125007,0.936,0.348407,12.4997,3,1,2.6682,0,11.4003,0
CUST-0005895,0,Service-Friction Risk,High Risk (Top 25%),11.451511213667354,0.9493333333333334,0.603257,11.5861,1,4,6.3753,1,27.7324,1
CUST-0005898,2,Low-Engagement Risk,High Risk (Top 25%),8.139387505055067,0.924,0.323971,9.1099,1,3,2.1299,0,5.7124,1
CUST-0005912,0,Service-Friction Risk,High Risk (Top 25%),22.692297236587574,0.9796,0.642472,17.569,4,6,6.7764,4,3.6948,1
CUST-0005916,0,Service-Friction Risk,High Risk (Top 25%),17.802748618742154,0.9697333333333333,0.298041,6.503,4,3,2.1184,3,9.5352,1
CUST-0005920,0,Service-Friction Risk,High Risk (Top 25%),6.911665109069384,0.9093333333333333,0.502463,14.7796,4,4,4.7475,2,28.3233,1
CUST-0005924,0,Service-Friction Risk,High Risk (Top 25%),12.018900864946826,0.9518666666666666,0.415644,12.4704,1,3,2.4358,4,26.1184,1
CUST-0005925,0,Service-Friction Risk,High Risk (Top 25%),5.360994159810113,0.8805333333333333,0.564406,16.0717,4,3,2.2434,5,8.7458,1
CUST-0005927,2,Low-Engagement Risk,High Risk (Top 25%),4.5029628975725435,0.8570666666666666,0.473595,5.5814,1,1,1.99,0,4.7249,1
CUST-0005933,2,Low-Engagement Risk,High Risk (Top 25%),10.540322587155167,0.9438666666666666,0.686947,6.3284,2,1,6.8516,1,25.7359,0
CUST-0005948,2,Low-Engagement Risk,High Risk (Top 25%),4.366280867454183,0.8525333333333334,0.380046,12.4684,2,2,1.2113,0,4.5821,1
CUST-0005951,0,Service-Friction Risk,High Risk (Top 25%),38.14538972295785,0.9909333333333333,0.384933,11.5925,3,7,3.618,0,17.9603,0
CUST-0005954,2,Low-Engagement Risk,High Risk (Top 25%),9.685926558680137,0.9382666666666667,0.561901,14.5022,1,4,2.4323,0,6.241,0
CUST-0005955,0,Service-Friction Risk,High Risk (Top 25%),10.574909782809291,0.9444,0.458046,11.8957,4,2,6.2491,2,7.1468,1
CUST-0005960,0,Service-Friction Risk,High Risk (Top 25%),4.410169262151894,0.8538666666666667,0.665435,18.8861,3,5,4.2029,2,11.5636,1
CUST-0005962,2,Low-Engagement Risk,High Risk (Top 25%),7.757090034862912,0.9198666666666667,0.446256,9.4324,2,2,2.5132,2,13.283,1
CUST-0005967,0,Service-Friction Risk,High Risk (Top 25%),4.211770695831154,0.8461333333333333,0.659204,15.2586,1,4,4.5147,1,12.9072,1
CUST-0005969,0,Service-Friction Risk,High Risk (Top 25%),16.176120614856554,0.9654666666666667,0.508019,7.6025,2,2,7.5706,2,25.2335,1
CUST-0005972,2,Low-Engagement Risk,High Risk (Top 25%),5.078941706472302,0.8744,0.388379,7.7963,3,1,2.3853,0,11.9601,1
CUST-0005981,2,Low-Engagement Risk,High Risk (Top 25%),5.4050225928681135,0.8817333333333334,0.33078,13.8519,2,2,2.9471,1,33.3852,1
CUST-0005982,0,Service-Friction Risk,High Risk (Top 25%),8.306498662303097,0.9268,0.533687,12.3854,5,5,4.4831,1,9.3223,1
CUST-0005985,0,Service-Friction Risk,High Risk (Top 25%),22.053368108393194,0.978,0.560693,8.4812,1,6,4.0632,2,14.0228,1
CUST-0005987,2,Low-Engagement Risk,High Risk (Top 25%),4.491902538142357,0.8566666666666667,0.291418,13.1089,3,1,1.7228,0,3.4006,1
CUST-0005990,2,Low-Engagement Risk,High Risk (Top 25%),3.511513849123244,0.8148,0.647897,11.6479,1,2,2.7654,1,3.8124,1
CUST-0005996,2,Low-Engagement Risk,High Risk (Top 25%),9.668919840491165,0.938,0.58494,12.6989,1,3,2.8811,0,2.8313,0
CUST-0006000,2,Low-Engagement Risk,High Risk (Top 25%),12.763031400083522,0.9548,0.3413,12.8891,4,2,4.2866,1,13.5977,0
CUST-0006001,0,Service-Friction Risk,High Risk (Top 25%),9.929510440845647,0.9402666666666667,0.513667,12.5075,3,4,5.0185,1,11.3977,1
CUST-0006003,0,Service-Friction Risk,High Risk (Top 25%),7.270503632951592,0.9149333333333334,0.517064,12.7737,3,4,2.8693,2,6.9501,1
CUST-0006005,2,Low-Engagement Risk,High Risk (Top 25%),2.736757614927936,0.7653333333333333,0.604752,11.8736,1,2,1.904,0,5.2565,1
CUST-0006010,2,Low-Engagement Risk,High Risk (Top 25%),8.270462676614462,0.9257333333333333,0.232834,14.2417,1,1,3.7699,1,5.6187,1
CUST-0006013,2,Low-Engagement Risk,High Risk (Top 25%),5.003929662626977,0.8724,0.361914,11.0422,1,0,0.7778,1,5.5829,1
CUST-0006015,0,Service-Friction Risk,High Risk (Top 25%),2.6722731432725078,0.7609333333333334,0.662454,17.3393,2,2,3.306,2,2.404,1
CUST-0006017,2,Low-Engagement Risk,High Risk (Top 25%),3.665098078800569,0.8238666666666666,0.616609,19.941,3,2,4.0004,0,4.585,0
CUST-0006019,2,Low-Engagement Risk,High Risk (Top 25%),2.6209438438972903,0.7577333333333334,0.550308,18.6606,3,1,0.4791,2,9.0396,0
CUST-0006022,2,Low-Engagement Risk,High Risk (Top 25%),3.0553370150925296,0.7868,0.566043,13.5497,3,2,5.4306,0,9.783,1
CUST-0006031,2,Low-Engagement Risk,High Risk (Top 25%),3.4321532811196676,0.8096,0.739608,13.7791,5,2,5.216,0,6.6633,0
CUST-0006033,0,Service-Friction Risk,High Risk (Top 25%),2.7834490012484276,0.7689333333333334,0.643846,18.4067,5,1,9.6529,1,5.3382,1
CUST-0006034,2,Low-Engagement Risk,High Risk (Top 25%),4.888562403732799,0.8696,0.353858,8.1857,3,0,2.6248,0,8.6272,1
CUST-0006039,0,Service-Friction Risk,High Risk (Top 25%),4.911492981818914,0.8701333333333333,0.560374,15.2384,5,3,3.7757,3,4.3145,1
CUST-0006040,2,Low-Engagement Risk,High Risk (Top 25%),10.880885500114791,0.9454666666666667,0.421371,9.3331,1,3,3.2529,1,14.0773,1
CUST-0006042,2,Low-Engagement Risk,High Risk (Top 25%),21.309427580411555,0.976,0.216021,6.8749,1,0,0.343,1,7.7686,0
CUST-0006044,0,Service-Friction Risk,High Risk (Top 25%),4.595733867526085,0.8609333333333333,0.581095,12.9847,1,3,4.119,1,14.3037,1
CUST-0006047,2,Low-Engagement Risk,High Risk (Top 25%),4.58033674497017,0.8602666666666666,0.519137,11.2556,2,3,2.8541,1,28.5566,1
CUST-0006048,2,Low-Engagement Risk,High Risk (Top 25%),4.430098205059714,0.8544,0.70639,15.7087,2,3,3.3591,0,7.9414,0
CUST-0006049,2,Low-Engagement Risk,High Risk (Top 25%),2.834191796214174,0.7730666666666667,0.293312,16.7881,3,1,0.9782,0,6.9789,1
CUST-0006051,0,Service-Friction Risk,High Risk (Top 25%),11.367495579389226,0.9488,0.442452,13.3329,2,1,5.9457,4,22.1623,1
CUST-0006054,0,Service-Friction Risk,High Risk (Top 25%),7.852734821679527,0.9209333333333334,0.525288,19.0622,1,4,3.7643,2,3.4362,1
CUST-0006055,2,Low-Engagement Risk,High Risk (Top 25%),6.831518407573965,0.9082666666666667,0.546498,7.7998,1,1,4.9172,1,12.6148,1
CUST-0006061,2,Low-Engagement Risk,High Risk (Top 25%),4.065347346706215,0.8390666666666666,0.422643,13.5595,4,4,2.575,0,21.902,1
CUST-0006065,0,Service-Friction Risk,High Risk (Top 25%),3.883361424736133,0.8324,0.687768,19.9997,4,2,5.377,1,2.4012,0
CUST-0006067,0,Service-Friction Risk,High Risk (Top 25%),23.424153796196983,0.9813333333333333,0.45314,10.0722,3,2,3.2307,3,4.0263,0
CUST-0006068,0,Service-Friction Risk,High Risk (Top 25%),3.5298573647978273,0.8154666666666667,0.699457,13.6557,3,2,4.7864,2,1.9767,1
CUST-0006073,0,Service-Friction Risk,High Risk (Top 25%),6.334281983967736,0.9002666666666667,0.594792,20.6159,2,3,8.4746,0,9.4967,1
CUST-0006075,2,Low-Engagement Risk,High Risk (Top 25%),3.433993760369398,0.8101333333333334,0.311821,14.6003,1,1,2.5194,0,22.6206,1
CUST-0006082,0,Service-Friction Risk,High Risk (Top 25%),21.657769925994817,0.9772,0.611074,14.8841,2,4,6.2313,1,8.5559,0
CUST-0006084,0,Service-Friction Risk,High Risk (Top 25%),3.4902634493852704,0.8134666666666667,0.49612,15.1795,4,5,3.8052,0,46.5107,1
CUST-0006086,2,Low-Engagement Risk,High Risk (Top 25%),3.1145412026368846,0.7921333333333334,0.456904,11.0118,3,1,3.1029,1,18.7881,1
CUST-0006088,2,Low-Engagement Risk,High Risk (Top 25%),3.514388709976858,0.8149333333333333,0.392173,12.6219,1,0,1.4877,0,7.5407,1
CUST-0006096,0,Service-Friction Risk,High Risk (Top 25%),3.242804780715102,0.7981333333333334,0.654899,19.2174,2,5,2.4902,2,10.9645,1
CUST-0006097,2,Low-Engagement Risk,High Risk (Top 25%),3.121047579996127,0.7925333333333333,0.378503,15.2303,2,0,3.8975,0,17.8533,1
CUST-0006098,0,Service-Friction Risk,High Risk (Top 25%),12.88738870195073,0.9554666666666667,0.429903,21.4161,1,5,4.3658,2,8.5833,1
CUST-0006118,2,Low-Engagement Risk,High Risk (Top 25%),3.4656013580316456,0.8122666666666667,0.403124,11.6717,6,2,1.8972,1,8.1609,1
CUST-0006120,0,Service-Friction Risk,High Risk (Top 25%),9.28846455523068,0.9337333333333333,0.505677,14.0665,2,2,6.8523,2,21.0807,1
CUST-0006121,0,Service-Friction Risk,High Risk (Top 25%),4.543842183254543,0.858,0.584663,14.7205,2,4,2.7116,1,4.3104,1
CUST-0006124,2,Low-Engagement Risk,High Risk (Top 25%),2.9327821363562494,0.7797333333333333,0.532223,12.8328,2,0,4.8795,1,23.0985,1
CUST-0006129,0,Service-Friction Risk,High Risk (Top 25%),9.507391047170604,0.9358666666666666,0.505751,14.2249,1,4,2.9625,2,4.0185,1
CUST-0006130,2,Low-Engagement Risk,High Risk (Top 25%),2.94138110389112,0.7805333333333333,0.461197,19.0085,1,0,5.2251,0,5.8345,1
CUST-0006144,2,Low-Engagement Risk,High Risk (Top 25%),3.90206055165771,0.8333333333333334,0.529663,14.1179,1,2,3.099,0,4.2698,1
CUST-0006146,2,Low-Engagement Risk,High Risk (Top 25%),3.1692507269584422,0.7949333333333334,0.641383,17.4173,1,0,1.4461,1,2.9373,0
CUST-0006153,0,Service-Friction Risk,High Risk (Top 25%),6.902016967002689,0.9092,0.527555,16.2946,2,3,5.6406,1,13.8601,1
CUST-0006154,2,Low-Engagement Risk,High Risk (Top 25%),6.460543336907587,0.9028,0.496954,11.9781,4,1,3.5878,0,8.8299,0
CUST-0006161,2,Low-Engagement Risk,High Risk (Top 25%),24.661994593987487,0.9829333333333333,0.194631,9.0403,1,1,8.3706,1,32.1308,1
CUST-0006164,0,Service-Friction Risk,High Risk (Top 25%),244.61714854331368,0.9994666666666666,0.616671,10.6986,3,7,9.1997,2,4.3955,0
CUST-0006172,2,Low-Engagement Risk,High Risk (Top 25%),25.94598878780425,0.9846666666666667,0.301675,12.1689,1,2,2.1706,2,7.6525,0
CUST-0006180,2,Low-Engagement Risk,High Risk (Top 25%),3.2710434617995054,0.8,0.539876,15.7279,2,1,5.2971,0,5.5256,1
CUST-0006183,2,Low-Engagement Risk,High Risk (Top 25%),3.706919600822163,0.8257333333333333,0.439932,8.0027,3,3,2.5526,0,34.4536,1
CUST-0006185,0,Service-Friction Risk,High Risk (Top 25%),3.2826839272925334,0.8006666666666666,0.654274,16.3722,4,2,2.9155,1,12.6357,0
CUST-0006189,0,Service-Friction Risk,High Risk (Top 25%),4.072206694855632,0.8398666666666667,0.671716,15.9874,3,3,2.0681,1,6.059,0
CUST-0006192,0,Service-Friction Risk,High Risk (Top 25%),12.338997607410976,0.9528,0.433405,11.2176,4,5,3.7497,2,22.6484,1
CUST-0006193,2,Low-Engagement Risk,High Risk (Top 25%),8.145880302538862,0.9241333333333334,0.345413,8.4385,4,2,4.6238,0,20.2341,1
CUST-0006194,2,Low-Engagement Risk,High Risk (Top 25%),23.09383743301938,0.9804,0.402521,7.2052,3,2,4.2617,1,17.3776,0
CUST-0006196,2,Low-Engagement Risk,High Risk (Top 25%),4.819049129235389,0.8681333333333333,0.41543,16.686,4,1,8.0472,0,12.2167,1
CUST-0006198,0,Service-Friction Risk,High Risk (Top 25%),7.761482966525317,0.92,0.560781,10.1828,5,1,3.2786,2,8.7949,0
CUST-0006203,2,Low-Engagement Risk,High Risk (Top 25%),7.133385323395673,0.9126666666666666,0.194315,3.896,1,1,0.5536,0,43.9455,1
CUST-0006205,0,Service-Friction Risk,High Risk (Top 25%),6.72804674737699,0.9068,0.560148,14.833,3,3,5.6219,1,3.9781,1
CUST-0006207,0,Service-Friction Risk,High Risk (Top 25%),4.205471291077258,0.8457333333333333,0.698764,9.1169,4,1,6.0329,2,2.0406,1
CUST-0006211,1,Engaged & Embedded,High Risk (Top 25%),2.727987136821867,0.7645333333333333,0.652766,20.8934,4,3,3.4851,0,7.2869,0
CUST-0006214,0,Service-Friction Risk,High Risk (Top 25%),6.351818484083652,0.9005333333333333,0.866105,18.4361,6,5,9.5471,2,3.9535,1
CUST-0006215,2,Low-Engagement Risk,High Risk (Top 25%),4.321213599100626,0.8504,0.556711,11.5046,2,3,2.6589,1,18.1381,1
CUST-0006218,0,Service-Friction Risk,High Risk (Top 25%),4.23138751369066,0.8465333333333334,0.572175,13.7982,4,2,4.059,3,19.1946,1
CUST-0006222,2,Low-Engagement Risk,High Risk (Top 25%),3.2649707914978428,0.7996,0.520015,10.1929,4,2,3.3686,0,17.3709,1
CUST-0006223,2,Low-Engagement Risk,High Risk (Top 25%),11.092106461361661,0.9466666666666667,0.549255,10.1205,1,3,1.7951,1,13.6313,0
CUST-0006224,0,Service-Friction Risk,High Risk (Top 25%),11.18581848344475,0.9474666666666667,0.35274,17.6607,4,5,3.4895,0,32.982,0
CUST-0006229,2,Low-Engagement Risk,High Risk (Top 25%),17.323960741466472,0.9685333333333334,0.398697,12.4682,2,1,4.134,2,14.3295,0
CUST-0006234,2,Low-Engagement Risk,High Risk (Top 25%),3.6324008116258266,0.8216,0.481351,11.9053,3,2,5.1929,0,44.843,1
CUST-0006235,0,Service-Friction Risk,High Risk (Top 25%),4.308499429774386,0.85,0.66491,18.6624,2,2,5.2969,3,2.8993,1
CUST-0006236,2,Low-Engagement Risk,High Risk (Top 25%),3.5450539046793788,0.816,0.586671,13.2997,1,3,1.8135,1,10.8066,1
CUST-0006241,2,Low-Engagement Risk,High Risk (Top 25%),3.6357622835390995,0.8217333333333333,0.63662,11.9166,1,2,3.5202,1,13.9952,1
CUST-0006257,0,Service-Friction Risk,High Risk (Top 25%),11.167276122596867,0.9472,0.392605,12.2062,5,4,3.1727,3,11.116,1
CUST-0006260,0,Service-Friction Risk,High Risk (Top 25%),5.278085848235663,0.8782666666666666,0.687627,15.8433,5,5,6.0745,1,11.9164,1
CUST-0006263,2,Low-Engagement Risk,High Risk (Top 25%),3.3654370495818107,0.8061333333333334,0.572686,19.5247,3,1,2.6213,1,7.2988,0
CUST-0006266,2,Low-Engagement Risk,High Risk (Top 25%),7.585291493711177,0.9176,0.498299,10.4316,3,4,1.5952,0,9.2318,0
CUST-0006268,2,Low-Engagement Risk,High Risk (Top 25%),6.199067148559802,0.8962666666666667,0.452873,7.4325,3,3,2.8517,1,16.7237,1
CUST-0006271,0,Service-Friction Risk,High Risk (Top 25%),37.713285126564685,0.9906666666666667,0.419292,10.9171,3,5,7.4257,1,17.0476,1
CUST-0006272,2,Low-Engagement Risk,High Risk (Top 25%),17.069946690291655,0.9681333333333333,0.298605,8.5264,2,0,3.5165,0,3.7698,0
CUST-0006282,2,Low-Engagement Risk,High Risk (Top 25%),3.300325748074313,0.8021333333333334,0.536919,11.5275,2,2,2.3196,0,7.7719,1
CUST-0006284,0,Service-Friction Risk,High Risk (Top 25%),9.424482227919961,0.9352,0.655941,15.6779,3,2,6.8731,1,4.8572,0
CUST-0006286,0,Service-Friction Risk,High Risk (Top 25%),5.252129735393531,0.8774666666666666,0.556267,19.5668,4,2,9.5838,1,17.8774,1
CUST-0006290,2,Low-Engagement Risk,High Risk (Top 25%),18.255893015932,0.9706666666666667,0.305804,12.4181,2,4,2.4526,1,19.7112,0
CUST-0006295,0,Service-Friction Risk,High Risk (Top 25%),4.124449726258824,0.842,0.418838,17.9474,2,3,1.5942,2,18.9271,1
CUST-0006297,2,Low-Engagement Risk,High Risk (Top 25%),20.040344621770206,0.9738666666666667,0.275123,8.8324,1,2,2.7858,0,8.0887,0
CUST-0006301,0,Service-Friction Risk,High Risk (Top 25%),2.8224874273335328,0.7721333333333333,0.563039,15.3268,2,2,1.9764,2,18.6253,1
CUST-0006302,2,Low-Engagement Risk,High Risk (Top 25%),4.4350533289308185,0.8549333333333333,0.454044,10.1114,2,2,1.6117,0,4.5173,1
CUST-0006303,0,Service-Friction Risk,High Risk (Top 25%),8.12747385786985,0.9237333333333333,0.52605,12.117,3,3,4.8036,1,1.2142,1
CUST-0006307,2,Low-Engagement Risk,High Risk (Top 25%),15.184824481900048,0.9632,0.262699,7.8082,1,0,3.1376,0,29.3959,0
CUST-0006311,2,Low-Engagement Risk,High Risk (Top 25%),2.9560651396815856,0.7821333333333333,0.471586,15.5851,2,2,2.2935,1,26.1996,1
CUST-0006320,2,Low-Engagement Risk,High Risk (Top 25%),11.925527413147874,0.9516,0.488447,12.3244,1,2,3.1612,1,19.5836,0
CUST-0006326,2,Low-Engagement Risk,High Risk (Top 25%),3.6054337673899277,0.8197333333333333,0.691916,11.5393,1,1,1.8906,1,26.6875,0
CUST-0006331,2,Low-Engagement Risk,High Risk (Top 25%),4.960979573739113,0.8710666666666667,0.354851,8.677,3,2,0.9622,0,9.8964,1
CUST-0006334,2,Low-Engagement Risk,High Risk (Top 25%),4.394933481217816,0.8536,0.599198,10.0941,1,1,5.4284,0,9.4395,1
CUST-0006343,2,Low-Engagement Risk,High Risk (Top 25%),3.30814506125742,0.8025333333333333,0.264517,10.6686,3,1,0.25,0,10.3961,1
CUST-0006344,2,Low-Engagement Risk,High Risk (Top 25%),4.105438763011257,0.8414666666666667,0.424572,16.2017,1,3,1.6551,0,7.7494,1
CUST-0006349,2,Low-Engagement Risk,High Risk (Top 25%),2.544192187062068,0.7516,0.533431,16.0557,3,1,4.6454,0,5.3177,1
CUST-0006355,2,Low-Engagement Risk,High Risk (Top 25%),6.001288467407731,0.8936,0.480859,11.7521,2,2,4.9454,0,13.758,1
CUST-0006366,2,Low-Engagement Risk,High Risk (Top 25%),12.456445930386822,0.9533333333333334,0.411373,14.0481,1,2,2.0703,1,10.5711,0
CUST-0006368,0,Service-Friction Risk,High Risk (Top 25%),10.533866451712301,0.9437333333333333,0.460409,15.3777,5,5,4.5399,2,7.5341,1
CUST-0006374,0,Service-Friction Risk,High Risk (Top 25%),2.5304071894419207,0.7505333333333334,0.66013,17.9387,4,5,3.1719,1,10.1581,1
CUST-0006381,0,Service-Friction Risk,High Risk (Top 25%),3.0452064986257006,0.7861333333333334,0.621921,16.8454,5,3,6.6137,1,28.5756,1
CUST-0006387,0,Service-Friction Risk,High Risk (Top 25%),21.893686343511124,0.9777333333333333,0.279015,10.521,2,4,3.4841,2,15.0041,1
CUST-0006389,0,Service-Friction Risk,High Risk (Top 25%),28.849798568777327,0.9865333333333334,0.431508,14.0368,3,5,6.5761,3,10.2524,1
